sample_source,sample_type,sample_id,image_height,image_width,image_aspect_ratio
train,authentic,37639,3888,2592,0.6666666666666666
train,authentic,377,696,767,1.1020114942528736
train,authentic,37708,589,512,0.8692699490662139
train,authentic,37735,2592,3888,1.5
train,authentic,37768,512,772,1.5078125
train,authentic,37783,251,483,1.9243027888446216
train,authentic,37816,121,963,7.958677685950414
train,authentic,37817,447,373,0.8344519015659956
train,authentic,37827,419,1539,3.6730310262529833
train,authentic,37830,256,256,1.0
train,authentic,3785,501,98,0.19560878243512975
train,authentic,37855,515,512,0.9941747572815534
train,authentic,37857,119,761,6.394957983193278
train,authentic,37880,246,226,0.9186991869918699
train,authentic,37902,360,360,1.0
train,authentic,37903,256,320,1.25
train,authentic,37909,512,640,1.25
train,authentic,37912,118,843,7.1440677966101696
train,authentic,37921,638,686,1.0752351097178683
train,authentic,37934,256,256,1.0
train,authentic,37942,666,1000,1.5015015015015014
train,authentic,3795,256,320,1.25
train,authentic,37966,360,360,1.0
train,authentic,37975,81,726,8.962962962962964
train,authentic,37980,68,391,5.75
train,authentic,38034,475,469,0.9873684210526316
train,authentic,38038,102,986,9.666666666666666
train,authentic,38055,520,696,1.3384615384615384
train,authentic,3811,666,1000,1.5015015015015014
train,authentic,38129,520,696,1.3384615384615384
train,authentic,38136,1912,2568,1.3430962343096233
train,authentic,38160,264,1267,4.799242424242424
train,authentic,38205,256,256,1.0
train,authentic,38228,1912,2568,1.3430962343096233
train,authentic,38256,520,696,1.3384615384615384
train,authentic,3826,512,648,1.265625
train,authentic,38283,3888,2592,0.6666666666666666
train,authentic,38285,666,1000,1.5015015015015014
train,authentic,38292,256,256,1.0
train,authentic,38294,939,1049,1.1171458998935038
train,authentic,38339,256,256,1.0
train,authentic,38396,666,1000,1.5015015015015014
train,authentic,384,1200,1600,1.3333333333333333
train,authentic,38409,520,696,1.3384615384615384
train,authentic,38440,256,320,1.25
train,authentic,38456,1200,1600,1.3333333333333333
train,authentic,38471,256,256,1.0
train,authentic,38481,79,482,6.10126582278481
train,authentic,38484,1912,2568,1.3430962343096233
train,authentic,38486,1200,1600,1.3333333333333333
train,authentic,38495,145,1544,10.648275862068965
train,authentic,38500,256,256,1.0
train,authentic,38521,520,696,1.3384615384615384
train,authentic,38534,666,1000,1.5015015015015014
train,authentic,38548,1024,1280,1.25
train,authentic,38567,666,1000,1.5015015015015014
train,authentic,38582,256,256,1.0
train,authentic,38613,256,256,1.0
train,authentic,38625,256,256,1.0
train,authentic,38633,1200,1600,1.3333333333333333
train,authentic,38660,520,696,1.3384615384615384
train,authentic,38667,360,360,1.0
train,authentic,38679,666,1000,1.5015015015015014
train,authentic,38698,1200,1600,1.3333333333333333
train,authentic,38699,256,256,1.0
train,authentic,38780,1024,1024,1.0
train,authentic,3880,666,1000,1.5015015015015014
train,authentic,38800,1200,1600,1.3333333333333333
train,authentic,38913,666,1000,1.5015015015015014
train,authentic,38945,256,256,1.0
train,authentic,3895,516,512,0.9922480620155039
train,authentic,38953,511,506,0.9902152641878669
train,authentic,38979,666,1000,1.5015015015015014
train,authentic,39007,1200,1600,1.3333333333333333
train,authentic,39015,256,256,1.0
train,authentic,39078,360,360,1.0
train,authentic,39097,83,666,8.024096385542169
train,authentic,39099,256,256,1.0
train,authentic,39113,666,1000,1.5015015015015014
train,authentic,39156,187,1676,8.962566844919786
train,authentic,39162,512,669,1.306640625
train,authentic,39245,666,1000,1.5015015015015014
train,authentic,39299,103,691,6.70873786407767
train,authentic,3933,1024,1024,1.0
train,authentic,39338,1200,1600,1.3333333333333333
train,authentic,3934,256,256,1.0
train,authentic,39341,81,418,5.160493827160494
train,authentic,39366,512,732,1.4296875
train,authentic,39385,1200,1600,1.3333333333333333
train,authentic,39397,512,699,1.365234375
train,authentic,39486,1024,1024,1.0
train,authentic,39573,360,360,1.0
train,authentic,39579,666,1000,1.5015015015015014
train,authentic,3958,311,341,1.0964630225080385
train,authentic,39620,666,1000,1.5015015015015014
train,authentic,39625,256,256,1.0
train,authentic,39637,3888,2592,0.6666666666666666
train,authentic,39638,256,256,1.0
train,authentic,39702,256,320,1.25
train,authentic,39728,1024,1280,1.25
train,authentic,39737,666,1000,1.5015015015015014
train,authentic,39740,106,466,4.39622641509434
train,authentic,39795,666,1000,1.5015015015015014
train,authentic,39831,3888,2592,0.6666666666666666
train,authentic,39875,159,137,0.8616352201257862
train,authentic,39903,256,320,1.25
train,authentic,3991,586,460,0.7849829351535836
train,authentic,39917,2592,3888,1.5
train,authentic,39944,328,1022,3.1158536585365852
train,authentic,40000,256,256,1.0
train,authentic,40017,512,572,1.1171875
train,authentic,40022,666,1000,1.5015015015015014
train,authentic,40033,3888,2592,0.6666666666666666
train,authentic,40072,1200,1600,1.3333333333333333
train,authentic,4011,1200,1600,1.3333333333333333
train,authentic,40191,256,320,1.25
train,authentic,40215,1200,1600,1.3333333333333333
train,authentic,4022,256,320,1.25
train,authentic,40250,1200,1600,1.3333333333333333
train,authentic,40279,1200,1600,1.3333333333333333
train,authentic,4028,256,256,1.0
train,authentic,40298,658,545,0.8282674772036475
train,authentic,403,666,1000,1.5015015015015014
train,authentic,40303,520,696,1.3384615384615384
train,authentic,40315,560,600,1.0714285714285714
train,authentic,40349,256,256,1.0
train,authentic,40354,105,541,5.152380952380953
train,authentic,40364,2592,3888,1.5
train,authentic,40372,1912,2568,1.3430962343096233
train,authentic,40373,183,979,5.3497267759562845
train,authentic,40398,783,915,1.1685823754789273
train,authentic,40442,256,256,1.0
train,authentic,4045,256,256,1.0
train,authentic,40450,512,526,1.02734375
train,authentic,40478,256,256,1.0
train,authentic,40494,256,320,1.25
train,authentic,40519,256,256,1.0
train,authentic,40532,666,1000,1.5015015015015014
train,authentic,40559,666,1000,1.5015015015015014
train,authentic,4057,1912,2568,1.3430962343096233
train,authentic,40656,256,256,1.0
train,authentic,40678,256,256,1.0
train,authentic,40684,169,526,3.1124260355029585
train,authentic,40718,520,696,1.3384615384615384
train,authentic,40728,1200,1600,1.3333333333333333
train,authentic,40732,694,824,1.1873198847262247
train,authentic,40782,123,370,3.008130081300813
train,authentic,40803,666,1000,1.5015015015015014
train,authentic,40823,666,1000,1.5015015015015014
train,authentic,40828,666,1000,1.5015015015015014
train,authentic,40835,1912,2568,1.3430962343096233
train,authentic,40859,1200,1600,1.3333333333333333
train,authentic,4087,1731,1772,1.02368573079145
train,authentic,40919,2592,3888,1.5
train,authentic,40934,1200,1600,1.3333333333333333
train,authentic,40938,256,256,1.0
train,authentic,40949,512,650,1.26953125
train,authentic,40960,256,256,1.0
train,authentic,40974,1024,1024,1.0
train,authentic,40994,512,514,1.00390625
train,authentic,41001,512,512,1.0
train,authentic,41011,360,360,1.0
train,authentic,41024,3888,2592,0.6666666666666666
train,authentic,41037,442,204,0.46153846153846156
train,authentic,41043,666,1000,1.5015015015015014
train,authentic,41073,360,360,1.0
train,authentic,41079,1024,1024,1.0
train,authentic,41080,2592,3888,1.5
train,authentic,41090,666,1000,1.5015015015015014
train,authentic,41125,666,1000,1.5015015015015014
train,authentic,41142,1912,2568,1.3430962343096233
train,authentic,41171,131,1265,9.65648854961832
train,authentic,41201,160,543,3.39375
train,authentic,41227,1200,1600,1.3333333333333333
train,authentic,41255,1024,1024,1.0
train,authentic,41284,220,259,1.1772727272727272
train,authentic,4129,512,629,1.228515625
train,authentic,41295,666,1000,1.5015015015015014
train,authentic,41322,1912,2568,1.3430962343096233
train,authentic,414,222,368,1.6576576576576576
train,authentic,41406,493,545,1.105476673427992
train,authentic,41462,1200,1600,1.3333333333333333
train,authentic,41484,256,256,1.0
train,authentic,41499,3888,2592,0.6666666666666666
train,authentic,41517,666,1000,1.5015015015015014
train,authentic,41553,1912,2568,1.3430962343096233
train,authentic,41565,1912,2568,1.3430962343096233
train,authentic,41583,512,640,1.25
train,authentic,41585,360,360,1.0
train,authentic,41600,512,779,1.521484375
train,authentic,41618,360,360,1.0
train,authentic,41625,256,256,1.0
train,authentic,41629,256,256,1.0
train,authentic,41696,666,1000,1.5015015015015014
train,authentic,41697,1912,2568,1.3430962343096233
train,authentic,41702,256,320,1.25
train,authentic,41719,520,696,1.3384615384615384
train,authentic,41726,360,360,1.0
train,authentic,41816,3888,2592,0.6666666666666666
train,authentic,41822,1912,2568,1.3430962343096233
train,authentic,41830,3888,2592,0.6666666666666666
train,authentic,41852,65,391,6.015384615384615
train,authentic,41879,210,1193,5.680952380952381
train,authentic,41886,2592,3888,1.5
train,authentic,41895,1200,1600,1.3333333333333333
train,authentic,41926,114,731,6.412280701754386
train,authentic,41930,669,309,0.4618834080717489
train,authentic,420,256,256,1.0
train,authentic,42034,324,1878,5.796296296296297
train,authentic,42035,2592,3888,1.5
train,authentic,42039,512,512,1.0
train,authentic,42083,1200,1600,1.3333333333333333
train,authentic,42097,666,1000,1.5015015015015014
train,authentic,42118,256,256,1.0
train,authentic,42187,108,715,6.62037037037037
train,authentic,422,520,696,1.3384615384615384
train,authentic,4221,1225,1599,1.3053061224489797
train,authentic,4222,513,512,0.9980506822612085
train,authentic,42246,512,555,1.083984375
train,authentic,42266,256,256,1.0
train,authentic,42268,123,570,4.634146341463414
train,authentic,42287,256,256,1.0
train,authentic,42289,215,816,3.7953488372093025
train,authentic,42305,520,696,1.3384615384615384
train,authentic,42308,512,598,1.16796875
train,authentic,42333,479,923,1.9269311064718162
train,authentic,42385,107,1411,13.186915887850468
train,authentic,42419,360,360,1.0
train,authentic,42427,1200,1600,1.3333333333333333
train,authentic,42443,1200,1600,1.3333333333333333
train,authentic,42461,95,620,6.526315789473684
train,authentic,42498,512,517,1.009765625
train,authentic,42512,512,512,1.0
train,authentic,42528,256,256,1.0
train,authentic,42630,256,256,1.0
train,authentic,42632,666,1000,1.5015015015015014
train,authentic,42641,360,360,1.0
train,authentic,42698,125,1267,10.136
train,authentic,42735,1200,1600,1.3333333333333333
train,authentic,42742,256,256,1.0
train,authentic,42757,512,512,1.0
train,authentic,42776,375,364,0.9706666666666667
train,authentic,42801,97,620,6.391752577319588
train,authentic,42827,666,1000,1.5015015015015014
train,authentic,42832,1001,124,0.12387612387612387
train,authentic,42834,763,756,0.9908256880733946
train,authentic,42886,158,899,5.689873417721519
train,authentic,42916,666,1000,1.5015015015015014
train,authentic,42983,666,1000,1.5015015015015014
train,authentic,43085,647,1355,2.0942812982998453
train,authentic,43093,666,1000,1.5015015015015014
train,authentic,43120,1005,431,0.42885572139303485
train,authentic,43128,666,1000,1.5015015015015014
train,authentic,43142,360,360,1.0
train,authentic,43161,512,535,1.044921875
train,authentic,4318,256,256,1.0
train,authentic,4321,357,981,2.7478991596638656
train,authentic,43222,360,360,1.0
train,authentic,4326,360,360,1.0
train,authentic,43269,512,514,1.00390625
train,authentic,43270,666,1000,1.5015015015015014
train,authentic,43285,64,814,12.71875
train,authentic,43300,512,558,1.08984375
train,authentic,43324,666,1000,1.5015015015015014
train,authentic,43340,256,256,1.0
train,authentic,43368,256,320,1.25
train,authentic,43391,256,320,1.25
train,authentic,43459,256,320,1.25
train,authentic,43582,512,730,1.42578125
train,authentic,43589,666,1000,1.5015015015015014
train,authentic,43610,1200,1600,1.3333333333333333
train,authentic,43623,1200,1600,1.3333333333333333
train,authentic,43659,185,943,5.097297297297297
train,authentic,43660,666,1000,1.5015015015015014
train,authentic,4371,379,506,1.3350923482849604
train,authentic,43712,1912,2568,1.3430962343096233
train,authentic,43760,512,779,1.521484375
train,authentic,43787,1024,1280,1.25
train,authentic,43810,1200,1600,1.3333333333333333
train,authentic,43831,666,1000,1.5015015015015014
train,authentic,43839,1200,1600,1.3333333333333333
train,authentic,43850,520,696,1.3384615384615384
train,authentic,43877,520,696,1.3384615384615384
train,authentic,43915,256,320,1.25
train,authentic,43955,256,320,1.25
train,authentic,43986,2592,3888,1.5
train,authentic,43994,666,1000,1.5015015015015014
train,authentic,44000,256,320,1.25
train,authentic,44040,1200,1600,1.3333333333333333
train,authentic,44074,256,256,1.0
train,authentic,44122,360,360,1.0
train,authentic,44157,1087,878,0.8077276908923643
train,authentic,44187,447,795,1.778523489932886
train,authentic,44208,158,630,3.9873417721518987
train,authentic,44212,2592,3888,1.5
train,authentic,44231,310,610,1.967741935483871
train,authentic,44267,110,884,8.036363636363637
train,authentic,44291,1024,1024,1.0
train,authentic,44298,1200,1600,1.3333333333333333
train,authentic,44311,1200,1600,1.3333333333333333
train,authentic,44347,666,1000,1.5015015015015014
train,authentic,44408,256,320,1.25
train,authentic,44420,256,320,1.25
train,authentic,44426,137,847,6.182481751824818
train,authentic,44475,256,256,1.0
train,authentic,44554,96,556,5.791666666666667
train,authentic,44575,3888,2592,0.6666666666666666
train,authentic,4460,1200,1600,1.3333333333333333
train,authentic,44600,256,256,1.0
train,authentic,44622,167,538,3.2215568862275448
train,authentic,44640,112,401,3.580357142857143
train,authentic,44652,512,512,1.0
train,authentic,44656,256,256,1.0
train,authentic,44666,137,502,3.664233576642336
train,authentic,44701,666,1000,1.5015015015015014
train,authentic,44749,1912,2568,1.3430962343096233
train,authentic,44750,902,1220,1.352549889135255
train,authentic,44751,3888,2592,0.6666666666666666
train,authentic,4481,165,1399,8.478787878787879
train,authentic,44825,512,633,1.236328125
train,authentic,44838,512,592,1.15625
train,authentic,4490,1200,1600,1.3333333333333333
train,authentic,44928,256,256,1.0
train,authentic,44940,1200,1600,1.3333333333333333
train,authentic,45004,256,256,1.0
train,authentic,45030,512,687,1.341796875
train,authentic,4508,1912,2568,1.3430962343096233
train,authentic,45133,256,256,1.0
train,authentic,45139,666,1000,1.5015015015015014
train,authentic,45152,360,360,1.0
train,authentic,45180,1024,1024,1.0
train,authentic,45182,2592,3888,1.5
train,authentic,45202,171,136,0.7953216374269005
train,authentic,45269,1200,1600,1.3333333333333333
train,authentic,45287,520,696,1.3384615384615384
train,authentic,45310,1200,1600,1.3333333333333333
train,authentic,45315,666,1000,1.5015015015015014
train,authentic,45345,520,696,1.3384615384615384
train,authentic,45377,520,696,1.3384615384615384
train,authentic,45381,512,512,1.0
train,authentic,45400,1200,1600,1.3333333333333333
train,authentic,45496,531,258,0.4858757062146893
train,authentic,45522,106,460,4.339622641509434
train,authentic,45536,512,580,1.1328125
train,authentic,45552,1153,1307,1.1335646140503035
train,authentic,4556,256,256,1.0
train,authentic,45563,85,517,6.08235294117647
train,authentic,45602,512,664,1.296875
train,authentic,45620,212,1282,6.047169811320755
train,authentic,45686,132,437,3.3106060606060606
train,authentic,45710,907,242,0.26681367144432194
train,authentic,45712,256,256,1.0
train,authentic,45720,482,585,1.2136929460580912
train,authentic,45767,204,858,4.205882352941177
train,authentic,45784,256,256,1.0
train,authentic,45821,256,256,1.0
train,authentic,45838,1200,1600,1.3333333333333333
train,authentic,45866,73,565,7.739726027397261
train,authentic,45878,512,768,1.5
train,authentic,45889,137,1170,8.540145985401459
train,authentic,45911,132,166,1.2575757575757576
train,authentic,45913,256,256,1.0
train,authentic,4592,512,612,1.1953125
train,authentic,45958,1136,1445,1.2720070422535212
train,authentic,46006,233,1042,4.472103004291846
train,authentic,46083,360,360,1.0
train,authentic,4609,520,696,1.3384615384615384
train,authentic,46098,80,465,5.8125
train,authentic,46106,512,512,1.0
train,authentic,46109,192,527,2.7447916666666665
train,authentic,46171,65,440,6.769230769230769
train,authentic,46175,512,741,1.447265625
train,authentic,46202,1912,2568,1.3430962343096233
train,authentic,46206,951,917,0.964248159831756
train,authentic,46212,256,256,1.0
train,authentic,46226,666,1000,1.5015015015015014
train,authentic,46243,74,534,7.216216216216216
train,authentic,46309,75,1067,14.226666666666667
train,authentic,46310,717,918,1.2803347280334727
train,authentic,46312,1024,1024,1.0
train,authentic,4634,256,256,1.0
train,authentic,46356,211,1189,5.6350710900473935
train,authentic,46366,528,512,0.9696969696969697
train,authentic,46444,347,336,0.968299711815562
train,authentic,46473,1200,1600,1.3333333333333333
train,authentic,4650,170,579,3.4058823529411764
train,authentic,46511,666,1000,1.5015015015015014
train,authentic,46547,1024,1024,1.0
train,authentic,46568,83,564,6.795180722891566
train,authentic,46577,512,754,1.47265625
train,authentic,46698,70,371,5.3
train,authentic,46733,512,512,1.0
train,authentic,46735,177,93,0.5254237288135594
train,authentic,46754,2592,3888,1.5
train,authentic,46819,256,256,1.0
train,authentic,46836,666,1000,1.5015015015015014
train,authentic,46849,1912,2568,1.3430962343096233
train,authentic,46885,1200,1600,1.3333333333333333
train,authentic,46887,512,512,1.0
train,authentic,46907,512,512,1.0
train,authentic,46910,103,484,4.699029126213592
train,authentic,46927,100,742,7.42
train,authentic,46933,666,1000,1.5015015015015014
train,authentic,46935,256,320,1.25
train,authentic,46969,512,701,1.369140625
train,authentic,46979,256,256,1.0
train,authentic,47003,666,1000,1.5015015015015014
train,authentic,47017,66,319,4.833333333333333
train,authentic,47033,1200,1600,1.3333333333333333
train,authentic,47052,256,256,1.0
train,authentic,47068,666,1000,1.5015015015015014
train,authentic,47069,360,360,1.0
train,authentic,47097,520,696,1.3384615384615384
train,authentic,47133,512,512,1.0
train,authentic,47151,1200,1600,1.3333333333333333
train,authentic,4716,666,1000,1.5015015015015014
train,authentic,47185,512,515,1.005859375
train,authentic,47238,666,1000,1.5015015015015014
train,authentic,47318,256,320,1.25
train,authentic,4733,520,696,1.3384615384615384
train,authentic,47376,392,296,0.7551020408163265
train,authentic,4740,3888,2592,0.6666666666666666
train,authentic,47405,1200,1600,1.3333333333333333
train,authentic,47424,1912,2568,1.3430962343096233
train,authentic,47426,986,1984,2.0121703853955375
train,authentic,4743,256,256,1.0
train,authentic,47441,512,512,1.0
train,authentic,47513,68,875,12.867647058823529
train,authentic,47574,512,512,1.0
train,authentic,47586,1200,1600,1.3333333333333333
train,authentic,4772,512,512,1.0
train,authentic,47770,512,779,1.521484375
train,authentic,47777,511,705,1.3796477495107633
train,authentic,47790,360,360,1.0
train,authentic,47830,666,1000,1.5015015015015014
train,authentic,47871,1200,1600,1.3333333333333333
train,authentic,47916,342,1023,2.991228070175439
train,authentic,47980,3888,2592,0.6666666666666666
train,authentic,4806,1912,2568,1.3430962343096233
train,authentic,48070,1024,1024,1.0
train,authentic,48113,256,256,1.0
train,authentic,48130,256,256,1.0
train,authentic,48131,512,545,1.064453125
train,authentic,48147,256,256,1.0
train,authentic,48184,520,696,1.3384615384615384
train,authentic,48207,157,1523,9.700636942675159
train,authentic,48216,909,312,0.3432343234323432
train,authentic,48255,256,256,1.0
train,authentic,48271,1200,1600,1.3333333333333333
train,authentic,48272,512,695,1.357421875
train,authentic,48275,256,256,1.0
train,authentic,48280,256,256,1.0
train,authentic,48291,256,320,1.25
train,authentic,48293,154,619,4.01948051948052
train,authentic,48351,1200,1600,1.3333333333333333
train,authentic,48358,512,640,1.25
train,authentic,48419,256,256,1.0
train,authentic,4845,256,320,1.25
train,authentic,4853,1912,2568,1.3430962343096233
train,authentic,48562,520,696,1.3384615384615384
train,authentic,4858,3888,2592,0.6666666666666666
train,authentic,4865,256,256,1.0
train,authentic,48680,1200,1600,1.3333333333333333
train,authentic,48697,148,448,3.027027027027027
train,authentic,48704,1912,2568,1.3430962343096233
train,authentic,48705,256,320,1.25
train,authentic,48718,397,482,1.2141057934508817
train,authentic,48730,114,1082,9.491228070175438
train,authentic,48779,512,512,1.0
train,authentic,48806,666,1000,1.5015015015015014
train,authentic,48818,512,684,1.3359375
train,authentic,48836,526,512,0.973384030418251
train,authentic,48880,512,748,1.4609375
train,authentic,48937,1912,2568,1.3430962343096233
train,authentic,48945,256,320,1.25
train,authentic,48981,666,1000,1.5015015015015014
train,authentic,48997,1200,1600,1.3333333333333333
train,authentic,49009,512,726,1.41796875
train,authentic,49042,513,512,0.9980506822612085
train,authentic,49080,520,696,1.3384615384615384
train,authentic,49131,256,256,1.0
train,authentic,4920,138,453,3.282608695652174
train,authentic,49233,1200,1600,1.3333333333333333
train,authentic,49237,666,1000,1.5015015015015014
train,authentic,49318,256,256,1.0
train,authentic,49351,3888,2592,0.6666666666666666
train,authentic,49506,520,696,1.3384615384615384
train,authentic,49514,360,360,1.0
train,authentic,4955,666,1000,1.5015015015015014
train,authentic,49567,666,1000,1.5015015015015014
train,authentic,4957,90,98,1.0888888888888888
train,authentic,49583,1912,2568,1.3430962343096233
train,authentic,49613,1912,2568,1.3430962343096233
train,authentic,49672,360,360,1.0
train,authentic,49710,1200,1600,1.3333333333333333
train,authentic,49711,1912,2568,1.3430962343096233
train,authentic,49712,97,719,7.412371134020619
train,authentic,49716,1912,2568,1.3430962343096233
train,authentic,49721,256,256,1.0
train,authentic,49740,1912,2568,1.3430962343096233
train,authentic,49770,1024,1280,1.25
train,authentic,49777,256,256,1.0
train,authentic,49797,158,436,2.759493670886076
train,authentic,49819,1912,2568,1.3430962343096233
train,authentic,49827,512,674,1.31640625
train,authentic,4984,256,256,1.0
train,authentic,49903,131,1077,8.221374045801527
train,authentic,4992,591,778,1.3164128595600677
train,authentic,49921,157,185,1.178343949044586
train,authentic,49928,185,708,3.827027027027027
train,authentic,49956,512,685,1.337890625
train,authentic,49969,256,256,1.0
train,authentic,49982,360,360,1.0
train,authentic,50000,718,854,1.1894150417827298
train,authentic,50028,520,696,1.3384615384615384
train,authentic,5003,256,256,1.0
train,authentic,50069,1200,1600,1.3333333333333333
train,authentic,50117,1912,2568,1.3430962343096233
train,authentic,50124,360,360,1.0
train,authentic,50126,256,256,1.0
train,authentic,50158,134,1398,10.432835820895523
train,authentic,50229,260,347,1.3346153846153845
train,authentic,5023,666,1000,1.5015015015015014
train,authentic,50237,1200,1600,1.3333333333333333
train,authentic,50245,256,256,1.0
train,authentic,50255,256,256,1.0
train,authentic,50258,77,377,4.896103896103896
train,authentic,50267,666,1000,1.5015015015015014
train,authentic,50280,419,528,1.260143198090692
train,authentic,50294,256,256,1.0
train,authentic,50311,256,320,1.25
train,authentic,50357,512,783,1.529296875
train,authentic,50362,1200,1600,1.3333333333333333
train,authentic,50396,349,451,1.2922636103151863
train,authentic,50419,180,944,5.2444444444444445
train,authentic,50471,98,489,4.989795918367347
train,authentic,50487,515,512,0.9941747572815534
train,authentic,50505,666,1000,1.5015015015015014
train,authentic,50539,256,256,1.0
train,authentic,50568,123,254,2.065040650406504
train,authentic,50573,1200,1600,1.3333333333333333
train,authentic,50607,1200,1600,1.3333333333333333
train,authentic,50632,520,696,1.3384615384615384
train,authentic,50636,1200,1600,1.3333333333333333
train,authentic,50664,666,1000,1.5015015015015014
train,authentic,50666,256,256,1.0
train,authentic,50673,512,512,1.0
train,authentic,50679,117,603,5.153846153846154
train,authentic,50690,223,2019,9.053811659192824
train,authentic,50698,102,738,7.235294117647059
train,authentic,50720,666,1000,1.5015015015015014
train,authentic,50793,520,696,1.3384615384615384
train,authentic,5080,2592,3888,1.5
train,authentic,50814,3888,2592,0.6666666666666666
train,authentic,50848,512,512,1.0
train,authentic,50877,1200,1600,1.3333333333333333
train,authentic,50905,344,399,1.1598837209302326
train,authentic,50907,512,715,1.396484375
train,authentic,50921,1024,1280,1.25
train,authentic,50924,296,931,3.14527027027027
train,authentic,50968,256,320,1.25
train,authentic,50978,666,1000,1.5015015015015014
train,authentic,50983,709,1074,1.5148095909732018
train,authentic,50989,70,625,8.928571428571429
train,authentic,51038,1200,1600,1.3333333333333333
train,authentic,51045,125,518,4.144
train,authentic,51069,1024,1024,1.0
train,authentic,51085,1200,1600,1.3333333333333333
train,authentic,51087,107,560,5.233644859813084
train,authentic,51101,3888,2592,0.6666666666666666
train,authentic,51155,666,1000,1.5015015015015014
train,authentic,51165,1912,2568,1.3430962343096233
train,authentic,51168,666,1000,1.5015015015015014
train,authentic,51169,512,512,1.0
train,authentic,51177,512,512,1.0
train,authentic,51227,382,298,0.7801047120418848
train,authentic,51234,512,556,1.0859375
train,authentic,5125,3888,2592,0.6666666666666666
train,authentic,5126,283,221,0.7809187279151943
train,authentic,51277,256,256,1.0
train,authentic,5130,76,799,10.513157894736842
train,authentic,51300,520,696,1.3384615384615384
train,authentic,51306,122,682,5.590163934426229
train,authentic,51313,606,412,0.6798679867986799
train,authentic,51342,256,256,1.0
train,authentic,51345,2592,3888,1.5
train,authentic,51441,520,696,1.3384615384615384
train,authentic,51464,512,758,1.48046875
train,authentic,5151,520,696,1.3384615384615384
train,authentic,51524,2592,3888,1.5
train,authentic,51552,104,1131,10.875
train,authentic,51608,1200,1600,1.3333333333333333
train,authentic,51643,512,765,1.494140625
train,authentic,51668,512,517,1.009765625
train,authentic,51688,1200,1600,1.3333333333333333
train,authentic,51718,512,512,1.0
train,authentic,51742,1912,2568,1.3430962343096233
train,authentic,5175,512,512,1.0
train,authentic,51771,67,396,5.91044776119403
train,authentic,51787,666,1000,1.5015015015015014
train,authentic,5180,666,1000,1.5015015015015014
train,authentic,51891,666,1000,1.5015015015015014
train,authentic,51924,512,589,1.150390625
train,authentic,51927,512,671,1.310546875
train,authentic,51954,666,1000,1.5015015015015014
train,authentic,51959,666,1000,1.5015015015015014
train,authentic,52050,512,583,1.138671875
train,authentic,52072,1070,757,0.7074766355140187
train,authentic,52116,520,696,1.3384615384615384
train,authentic,52188,666,1000,1.5015015015015014
train,authentic,52192,364,1068,2.934065934065934
train,authentic,5220,68,697,10.25
train,authentic,52205,666,1000,1.5015015015015014
train,authentic,52207,162,1134,7.0
train,authentic,5227,666,1000,1.5015015015015014
train,authentic,52298,1024,1024,1.0
train,authentic,52302,360,360,1.0
train,authentic,5234,666,1000,1.5015015015015014
train,authentic,52385,74,533,7.202702702702703
train,authentic,52396,223,513,2.3004484304932737
train,authentic,5250,512,512,1.0
train,authentic,52521,256,256,1.0
train,authentic,52524,118,568,4.813559322033898
train,authentic,52559,520,696,1.3384615384615384
train,authentic,52590,201,1094,5.442786069651741
train,authentic,52639,1024,1024,1.0
train,authentic,52644,666,1000,1.5015015015015014
train,authentic,52666,256,256,1.0
train,authentic,52678,256,256,1.0
train,authentic,5270,512,733,1.431640625
train,authentic,52737,198,411,2.0757575757575757
train,authentic,52747,804,744,0.9253731343283582
train,authentic,5279,1200,1600,1.3333333333333333
train,authentic,52798,256,256,1.0
train,authentic,52848,97,788,8.123711340206185
train,authentic,52864,1912,2568,1.3430962343096233
train,authentic,52877,2078,633,0.3046198267564966
train,authentic,52927,264,1157,4.382575757575758
train,authentic,52991,512,668,1.3046875
train,authentic,52999,666,1000,1.5015015015015014
train,authentic,53028,2592,3888,1.5
train,authentic,53118,520,696,1.3384615384615384
train,authentic,5312,666,1000,1.5015015015015014
train,authentic,53132,74,505,6.824324324324325
train,authentic,53137,512,512,1.0
train,authentic,53149,112,326,2.9107142857142856
train,authentic,53177,520,696,1.3384615384615384
train,authentic,53206,811,1056,1.3020961775585698
train,authentic,53208,90,642,7.133333333333334
train,authentic,53236,1912,2568,1.3430962343096233
train,authentic,53248,360,360,1.0
train,authentic,53296,526,512,0.973384030418251
train,authentic,53382,1200,1600,1.3333333333333333
train,authentic,53398,256,256,1.0
train,authentic,53404,666,1000,1.5015015015015014
train,authentic,53433,256,256,1.0
train,authentic,53464,1200,1600,1.3333333333333333
train,authentic,53495,256,256,1.0
train,authentic,5352,90,466,5.177777777777778
train,authentic,53527,256,320,1.25
train,authentic,53570,279,516,1.8494623655913978
train,authentic,53590,785,881,1.1222929936305732
train,authentic,53626,1912,2568,1.3430962343096233
train,authentic,53648,534,512,0.9588014981273408
train,authentic,53675,524,598,1.1412213740458015
train,authentic,53763,256,256,1.0
train,authentic,53772,1200,1600,1.3333333333333333
train,authentic,53806,1691,285,0.16853932584269662
train,authentic,5384,666,1000,1.5015015015015014
train,authentic,5385,319,1713,5.369905956112853
train,authentic,53877,176,891,5.0625
train,authentic,53882,512,513,1.001953125
train,authentic,53889,512,578,1.12890625
train,authentic,53912,666,1000,1.5015015015015014
