sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match
train,forged,61725,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61725.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61725.npy,512,687,1,512,1.341796875,512.0,False
train,forged,61741,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61741.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61741.npy,475,1413,1,475,2.9747368421052633,475.0,False
train,forged,61744,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61744.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61744.npy,512,512,1,512,1.0,512.0,False
train,forged,61868,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61868.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61868.npy,512,684,1,512,1.3359375,512.0,False
train,forged,6187,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6187.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6187.npy,163,1382,1,163,8.478527607361963,163.0,False
train,forged,61883,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61883.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61883.npy,512,515,1,512,1.005859375,512.0,False
train,forged,6190,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6190.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6190.npy,256,320,1,256,1.25,256.0,False
train,forged,61903,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61903.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61903.npy,360,360,1,360,1.0,360.0,False
train,forged,61946,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61946.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61946.npy,256,320,2,256,1.25,128.0,False
train,forged,61966,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61966.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61966.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,61997,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61997.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61997.npy,162,187,1,162,1.154320987654321,162.0,False
train,forged,62029,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62029.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62029.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,62032,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62032.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62032.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,62064,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62064.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62064.npy,1024,1024,1,1024,1.0,1024.0,False
train,forged,62095,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62095.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62095.npy,79,679,1,79,8.594936708860759,79.0,False
train,forged,6212,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6212.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6212.npy,1912,2568,2,1912,1.3430962343096233,956.0,False
train,forged,62151,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62151.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62151.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,62161,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62161.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62161.npy,1200,1600,3,1200,1.3333333333333333,400.0,False
train,forged,62164,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62164.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62164.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,62195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62195.npy,512,687,1,512,1.341796875,512.0,False
train,forged,62249,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62249.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62249.npy,512,512,1,512,1.0,512.0,False
train,forged,62273,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62273.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62273.npy,3888,2592,2,3888,0.6666666666666666,1944.0,False
train,forged,62276,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62276.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62276.npy,256,256,3,256,1.0,85.33333333333333,False
train,forged,62284,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62284.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62284.npy,131,1578,1,131,12.045801526717558,131.0,False
train,forged,62327,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62327.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62327.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,62330,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62330.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62330.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,62358,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62358.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62358.npy,1028,1384,1,1028,1.3463035019455254,1028.0,False
train,forged,62359,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62359.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62359.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,62463,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62463.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62463.npy,2592,3888,1,2592,1.5,2592.0,False
train,forged,62504,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62504.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62504.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,62519,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62519.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62519.npy,123,435,1,123,3.5365853658536586,123.0,False
train,forged,62623,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62623.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62623.npy,360,360,1,360,1.0,360.0,False
train,forged,62625,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62625.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62625.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,62628,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62628.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62628.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,62643,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62643.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62643.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,62663,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62663.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62663.npy,213,367,1,213,1.7230046948356808,213.0,False
train,forged,6269,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6269.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6269.npy,256,256,2,256,1.0,128.0,False
train,forged,62733,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62733.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62733.npy,256,320,2,256,1.25,128.0,False
train,forged,62748,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62748.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62748.npy,512,632,2,512,1.234375,256.0,False
train,forged,62754,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62754.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62754.npy,1024,1024,1,1024,1.0,1024.0,False
train,forged,62767,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62767.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62767.npy,128,813,1,128,6.3515625,128.0,False
train,forged,62793,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62793.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62793.npy,512,772,2,512,1.5078125,256.0,False
train,forged,62828,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62828.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62828.npy,170,1581,1,170,9.3,170.0,False
train,forged,62833,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62833.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62833.npy,512,512,1,512,1.0,512.0,False
train,forged,62848,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62848.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62848.npy,167,538,1,167,3.2215568862275448,167.0,False
train,forged,62865,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62865.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62865.npy,375,364,2,375,0.9706666666666667,187.5,False
train,forged,62871,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62871.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62871.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,62893,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62893.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62893.npy,178,254,2,178,1.4269662921348314,89.0,False
train,forged,6301,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6301.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6301.npy,256,320,1,256,1.25,256.0,False
train,forged,63025,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63025.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63025.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,63046,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63046.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63046.npy,256,256,1,256,1.0,256.0,False
train,forged,6309,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6309.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6309.npy,116,830,1,116,7.155172413793103,116.0,False
train,forged,63095,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63095.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63095.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,63100,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63100.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63100.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,63102,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63102.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63102.npy,256,256,1,256,1.0,256.0,False
train,forged,63117,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63117.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63117.npy,256,320,2,256,1.25,128.0,False
train,forged,63146,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63146.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63146.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,63197,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63197.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63197.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,63205,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63205.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63205.npy,204,1867,1,204,9.151960784313726,204.0,False
train,forged,63224,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63224.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63224.npy,144,652,1,144,4.527777777777778,144.0,False
train,forged,63245,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63245.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63245.npy,97,1150,1,97,11.855670103092784,97.0,False
train,forged,63257,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63257.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63257.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,63262,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63262.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63262.npy,512,512,2,512,1.0,256.0,False
train,forged,63282,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63282.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63282.npy,404,447,1,404,1.1064356435643565,404.0,False
train,forged,63286,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63286.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63286.npy,512,512,2,512,1.0,256.0,False
train,forged,633,/content/drive/MyDrive/Scientific Image Data/train_images/forged/633.png,/content/drive/MyDrive/Scientific Image Data/train_masks/633.npy,256,256,1,256,1.0,256.0,False
train,forged,63306,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63306.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63306.npy,206,1301,1,206,6.315533980582524,206.0,False
train,forged,63312,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63312.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63312.npy,86,1123,1,86,13.05813953488372,86.0,False
train,forged,63348,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63348.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63348.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False
train,forged,63350,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63350.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63350.npy,360,360,1,360,1.0,360.0,False
train,forged,63355,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63355.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63355.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,63357,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63357.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63357.npy,922,771,2,922,0.8362255965292842,461.0,False
train,forged,63371,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63371.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63371.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,63397,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63397.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63397.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,63425,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63425.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63425.npy,238,683,1,238,2.869747899159664,238.0,False
train,forged,63427,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63427.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63427.npy,256,256,1,256,1.0,256.0,False
train,forged,63456,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63456.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63456.npy,512,512,2,512,1.0,256.0,False
train,forged,63531,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63531.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63531.npy,256,256,2,256,1.0,128.0,False
train,forged,63544,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63544.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63544.npy,256,256,1,256,1.0,256.0,False
train,forged,63547,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63547.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63547.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,63654,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63654.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63654.npy,1040,1388,1,1040,1.3346153846153845,1040.0,False
train,forged,63687,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63687.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63687.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,63689,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63689.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63689.npy,72,641,1,72,8.902777777777779,72.0,False
train,forged,63694,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63694.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63694.npy,3888,2592,2,3888,0.6666666666666666,1944.0,False
train,forged,63707,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63707.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63707.npy,666,1000,1,666,1.5015015015015014,666.0,False
train,forged,63713,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63713.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63713.npy,512,732,1,512,1.4296875,512.0,False
train,forged,6372,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6372.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6372.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,63757,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63757.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63757.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,63793,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63793.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63793.npy,360,360,1,360,1.0,360.0,False
train,forged,63798,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63798.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63798.npy,98,588,1,98,6.0,98.0,False
train,forged,63834,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63834.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63834.npy,360,360,1,360,1.0,360.0,False
train,forged,63839,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63839.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63839.npy,415,477,3,415,1.1493975903614457,138.33333333333334,False
train,forged,63871,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63871.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63871.npy,514,488,2,514,0.9494163424124513,257.0,False
train,forged,639,/content/drive/MyDrive/Scientific Image Data/train_images/forged/639.png,/content/drive/MyDrive/Scientific Image Data/train_masks/639.npy,256,256,1,256,1.0,256.0,False
train,forged,63918,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63918.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63918.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,63947,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63947.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63947.npy,341,763,1,341,2.2375366568914954,341.0,False
train,forged,63968,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63968.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63968.npy,513,512,3,513,0.9980506822612085,171.0,False
train,forged,64006,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64006.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64006.npy,360,360,2,360,1.0,180.0,False
train,forged,64026,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64026.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64026.npy,512,697,1,512,1.361328125,512.0,False
train,forged,6406,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6406.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6406.npy,512,774,1,512,1.51171875,512.0,False
train,forged,6407,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6407.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6407.npy,256,256,2,256,1.0,128.0,False
train,forged,64084,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64084.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64084.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,64098,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64098.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64098.npy,256,320,1,256,1.25,256.0,False
train,forged,64116,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64116.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64116.npy,512,512,2,512,1.0,256.0,False
train,forged,64120,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64120.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64120.npy,360,360,1,360,1.0,360.0,False
train,forged,64128,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64128.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64128.npy,666,1000,2,666,1.5015015015015014,333.0,False
train,forged,64134,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64134.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64134.npy,256,256,1,256,1.0,256.0,False
train,forged,64165,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64165.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64165.npy,1717,447,1,1717,0.2603377984857309,1717.0,False
train,forged,64173,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64173.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64173.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,64188,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64188.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64188.npy,512,779,1,512,1.521484375,512.0,False
train,forged,6419,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6419.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6419.npy,182,1144,1,182,6.285714285714286,182.0,False
train,forged,64194,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64194.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64194.npy,256,256,2,256,1.0,128.0,False
train,forged,64216,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64216.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64216.npy,512,512,2,512,1.0,256.0,False
train,forged,64233,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64233.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64233.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,64239,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64239.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64239.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,64245,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64245.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64245.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,64268,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64268.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64268.npy,512,512,2,512,1.0,256.0,False
train,forged,64272,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64272.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64272.npy,512,715,1,512,1.396484375,512.0,False
train,forged,64280,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64280.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64280.npy,2592,3888,1,2592,1.5,2592.0,False
train,forged,64285,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64285.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64285.npy,214,187,1,214,0.8738317757009346,214.0,False
train,forged,64289,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64289.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64289.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False
train,forged,6432,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6432.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6432.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,64332,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64332.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64332.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,64360,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64360.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64360.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,64362,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64362.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64362.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,64391,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64391.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64391.npy,360,360,1,360,1.0,360.0,False
train,forged,64435,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64435.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64435.npy,70,510,2,70,7.285714285714286,35.0,False
train,forged,64449,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64449.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64449.npy,256,256,1,256,1.0,256.0,False
train,forged,6448,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6448.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6448.npy,256,256,3,256,1.0,85.33333333333333,False
train,forged,64524,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64524.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64524.npy,167,610,1,167,3.6526946107784433,167.0,False
train,forged,6454,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6454.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6454.npy,352,491,2,352,1.3948863636363635,176.0,False
train,forged,64589,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64589.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64589.npy,2592,3888,1,2592,1.5,2592.0,False
train,forged,64601,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64601.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64601.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,64649,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64649.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64649.npy,520,696,2,520,1.3384615384615384,260.0,False
train,forged,64685,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64685.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64685.npy,841,1177,2,841,1.3995243757431628,420.5,False
train,forged,64717,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64717.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64717.npy,512,826,1,512,1.61328125,512.0,False
train,forged,64749,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64749.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64749.npy,1200,1600,2,1200,1.3333333333333333,600.0,False
train,forged,64750,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64750.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64750.npy,104,615,1,104,5.913461538461538,104.0,False
train,forged,64756,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64756.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64756.npy,512,554,1,512,1.08203125,512.0,False
train,forged,6476,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6476.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6476.npy,256,256,1,256,1.0,256.0,False
train,forged,64773,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64773.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64773.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False
train,forged,64821,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64821.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64821.npy,657,1139,1,657,1.7336377473363775,657.0,False
train,forged,6488,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6488.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6488.npy,520,696,1,520,1.3384615384615384,520.0,False
train,forged,64881,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64881.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64881.npy,256,256,2,256,1.0,128.0,False
train,forged,64935,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64935.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64935.npy,1912,2568,2,1912,1.3430962343096233,956.0,False
train,forged,64941,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64941.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64941.npy,101,626,1,101,6.198019801980198,101.0,False
