sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match,total_pixels,num_unique_values,positive_pixels,positive_ratio,mask_size_group,label,pair_status,stratify_key,split
train,authentic,19915,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/19915.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,26200,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26200.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,22224,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22224.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22224.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,17316.0,0.00901875,small,1,,forged_small,train
train,forged,11942,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11942.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11942.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,576.0,0.0087890625,small,1,,forged_small,train
train,forged,10632,/content/drive/MyDrive/Scientific Image Data/train_images/forged/10632.png,/content/drive/MyDrive/Scientific Image Data/train_masks/10632.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,324.0,0.00494384765625,small,1,,forged_small,train
train,forged,1536,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1536.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1536.npy,117.0,558.0,1.0,117.0,4.769230769230769,117.0,False,65286.0,2.0,4606.0,0.07055111356186625,large,1,,forged_large,train
train,authentic,20498,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/20498.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,20578,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/20578.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,22323,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22323.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22323.npy,92.0,569.0,1.0,92.0,6.184782608695652,92.0,False,52348.0,2.0,9268.0,0.17704592343547032,large,1,,forged_large,train
train,forged,4955,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4955.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4955.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,40860.0,0.06135135135135135,large,1,,forged_large,train
train,forged,36223,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36223.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36223.npy,117.0,565.0,1.0,117.0,4.829059829059829,117.0,False,66105.0,2.0,24012.0,0.36324029952348535,large,1,,forged_large,train
train,authentic,37149,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37149.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,14988,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/14988.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,6130,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6130.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,37553,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37553.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37553.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,12164.0,0.006335416666666666,small,1,,forged_small,train
train,forged,1625,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1625.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1625.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,991.0,0.003780364990234375,small,1,,forged_small,train
train,forged,56793,/content/drive/MyDrive/Scientific Image Data/train_images/forged/56793.png,/content/drive/MyDrive/Scientific Image Data/train_masks/56793.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,42712.0,0.06413213213213213,large,1,,forged_large,train
train,forged,44701,/content/drive/MyDrive/Scientific Image Data/train_images/forged/44701.png,/content/drive/MyDrive/Scientific Image Data/train_masks/44701.npy,666.0,1000.0,2.0,666.0,1.5015015015015014,333.0,False,666000.0,2.0,44936.0,0.06747147147147148,large,1,,forged_large,train
train,authentic,10991,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/10991.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,25356,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25356.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25356.npy,512.0,686.0,1.0,512.0,1.33984375,512.0,False,351232.0,2.0,8870.0,0.025253963192419824,medium,1,,forged_medium,train
train,forged,59919,/content/drive/MyDrive/Scientific Image Data/train_images/forged/59919.png,/content/drive/MyDrive/Scientific Image Data/train_masks/59919.npy,3888.0,2592.0,1.0,3888.0,0.6666666666666666,3888.0,False,10077696.0,2.0,440414.0,0.043701854074582124,medium,1,,forged_medium,train
train,forged,55112,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55112.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55112.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,438.0,0.006683349609375,small,1,,forged_small,train
train,authentic,10435,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/10435.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,57085,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57085.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,20619,/content/drive/MyDrive/Scientific Image Data/train_images/forged/20619.png,/content/drive/MyDrive/Scientific Image Data/train_masks/20619.npy,66.0,319.0,1.0,66.0,4.833333333333333,66.0,False,21054.0,2.0,2112.0,0.10031347962382445,large,1,,forged_large,train
train,authentic,31812,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/31812.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,9568,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/9568.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,5080,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5080.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,33791,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/33791.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,21728,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/21728.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,21134,/content/drive/MyDrive/Scientific Image Data/train_images/forged/21134.png,/content/drive/MyDrive/Scientific Image Data/train_masks/21134.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,1036.0,0.0005395833333333333,tiny,1,,forged_tiny,train
train,authentic,39740,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39740.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,17878,/content/drive/MyDrive/Scientific Image Data/train_images/forged/17878.png,/content/drive/MyDrive/Scientific Image Data/train_masks/17878.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,10732.0,0.0055895833333333336,small,1,,forged_small,train
train,authentic,19633,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/19633.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,13121,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/13121.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,6775,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6775.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,53527,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53527.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53527.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,691.0,0.00843505859375,small,1,,forged_small,train
train,forged,13725,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13725.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13725.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,3677.0,0.0019151041666666667,small,1,,forged_small,train
train,forged,55541,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55541.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55541.npy,850.0,910.0,2.0,850.0,1.0705882352941176,425.0,False,773500.0,2.0,1324.0,0.0017117000646412412,small,1,,forged_small,train
train,authentic,17334,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17334.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,30354,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/30354.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,34306,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/34306.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,10645,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/10645.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,18000,/content/drive/MyDrive/Scientific Image Data/train_images/forged/18000.png,/content/drive/MyDrive/Scientific Image Data/train_masks/18000.npy,112.0,1596.0,1.0,112.0,14.25,112.0,False,178752.0,2.0,11752.0,0.06574471894020766,large,1,,forged_large,train
train,forged,17528,/content/drive/MyDrive/Scientific Image Data/train_images/forged/17528.png,/content/drive/MyDrive/Scientific Image Data/train_masks/17528.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,37821.0,0.05678828828828829,large,1,,forged_large,train
train,authentic,53382,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/53382.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,26023,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26023.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,60233,/content/drive/MyDrive/Scientific Image Data/train_images/forged/60233.png,/content/drive/MyDrive/Scientific Image Data/train_masks/60233.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,1119.0,0.004268646240234375,small,1,,forged_small,train
train,authentic,15987,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15987.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,64173,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64173.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64173.npy,1912.0,2568.0,1.0,1912.0,1.3430962343096233,1912.0,False,4910016.0,2.0,21097.0,0.004296727342640024,small,1,,forged_small,train
train,forged,61725,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61725.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61725.npy,512.0,687.0,1.0,512.0,1.341796875,512.0,False,351744.0,2.0,26756.0,0.07606668486171761,large,1,,forged_large,train
train,authentic,27896,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/27896.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,28548,/content/drive/MyDrive/Scientific Image Data/train_images/forged/28548.png,/content/drive/MyDrive/Scientific Image Data/train_masks/28548.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,8015.0,0.02214577807250221,medium,1,,forged_medium,train
train,authentic,44231,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/44231.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,14898,/content/drive/MyDrive/Scientific Image Data/train_images/forged/14898.png,/content/drive/MyDrive/Scientific Image Data/train_masks/14898.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,57402.0,0.08618918918918919,large,1,,forged_large,train
train,authentic,45878,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/45878.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,60457,/content/drive/MyDrive/Scientific Image Data/train_images/forged/60457.png,/content/drive/MyDrive/Scientific Image Data/train_masks/60457.npy,3888.0,2592.0,1.0,3888.0,0.6666666666666666,3888.0,False,10077696.0,2.0,828583.0,0.08221948747015191,large,1,,forged_large,train
train,forged,40656,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40656.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40656.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,299.0,0.0045623779296875,small,1,,forged_small,train
train,authentic,10147,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/10147.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,24850,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24850.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24850.npy,1912.0,2568.0,2.0,1912.0,1.3430962343096233,956.0,False,4910016.0,2.0,265482.0,0.054069477574003835,large,1,,forged_large,train
train,authentic,44600,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/44600.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,23175,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23175.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23175.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,87686.0,0.13166066066066065,large,1,,forged_large,train
train,authentic,13920,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/13920.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,64360,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64360.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,11985,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/11985.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,29605,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29605.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29605.npy,256.0,320.0,2.0,256.0,1.25,128.0,False,81920.0,2.0,1996.0,0.024365234375,medium,1,,forged_medium,train
train,forged,59832,/content/drive/MyDrive/Scientific Image Data/train_images/forged/59832.png,/content/drive/MyDrive/Scientific Image Data/train_masks/59832.npy,512.0,759.0,1.0,512.0,1.482421875,512.0,False,388608.0,2.0,2632.0,0.006772891963109354,small,1,,forged_small,train
train,forged,44408,/content/drive/MyDrive/Scientific Image Data/train_images/forged/44408.png,/content/drive/MyDrive/Scientific Image Data/train_masks/44408.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,391.0,0.00477294921875,small,1,,forged_small,train
train,forged,50158,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50158.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50158.npy,134.0,1398.0,2.0,134.0,10.432835820895523,67.0,False,187332.0,2.0,16026.0,0.08554865159182627,large,1,,forged_large,train
train,forged,1686,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1686.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1686.npy,103.0,484.0,1.0,103.0,4.699029126213592,103.0,False,49852.0,2.0,21800.0,0.43729439139853965,large,1,,forged_large,train
train,forged,6030,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6030.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6030.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,143.0,0.0021820068359375,small,1,,forged_small,train
train,authentic,5234,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5234.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,8080,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/8080.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,19981,/content/drive/MyDrive/Scientific Image Data/train_images/forged/19981.png,/content/drive/MyDrive/Scientific Image Data/train_masks/19981.npy,180.0,901.0,1.0,180.0,5.0055555555555555,180.0,False,162180.0,2.0,15768.0,0.0972253052164262,large,1,,forged_large,train
train,forged,4556,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4556.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4556.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,421.0,0.0064239501953125,small,1,,forged_small,train
train,forged,27409,/content/drive/MyDrive/Scientific Image Data/train_images/forged/27409.png,/content/drive/MyDrive/Scientific Image Data/train_masks/27409.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,584.0,0.002227783203125,small,1,,forged_small,train
train,authentic,59069,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59069.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,1143,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1143.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,35378,/content/drive/MyDrive/Scientific Image Data/train_images/forged/35378.png,/content/drive/MyDrive/Scientific Image Data/train_masks/35378.npy,512.0,512.0,2.0,512.0,1.0,256.0,False,262144.0,2.0,488.0,0.001861572265625,small,1,,forged_small,train
train,forged,53927,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53927.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53927.npy,131.0,1578.0,1.0,131.0,12.045801526717558,131.0,False,206718.0,2.0,19136.0,0.09257055505567972,large,1,,forged_large,train
train,forged,14999,/content/drive/MyDrive/Scientific Image Data/train_images/forged/14999.png,/content/drive/MyDrive/Scientific Image Data/train_masks/14999.npy,256.0,320.0,2.0,256.0,1.25,128.0,False,81920.0,2.0,1481.0,0.01807861328125,medium,1,,forged_medium,train
train,forged,13361,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13361.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13361.npy,419.0,497.0,1.0,419.0,1.1861575178997614,419.0,False,208243.0,2.0,2073.0,0.00995471636501587,small,1,,forged_small,train
train,forged,32486,/content/drive/MyDrive/Scientific Image Data/train_images/forged/32486.png,/content/drive/MyDrive/Scientific Image Data/train_masks/32486.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,444.0,0.001226790450928382,small,1,,forged_small,train
train,authentic,6406,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6406.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,62628,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62628.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62628.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,12095.0,0.006299479166666667,small,1,,forged_small,train
train,authentic,23432,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23432.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,4508,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4508.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,18696,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18696.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,39795,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39795.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,35038,/content/drive/MyDrive/Scientific Image Data/train_images/forged/35038.png,/content/drive/MyDrive/Scientific Image Data/train_masks/35038.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,6020.0,0.0031354166666666666,small,1,,forged_small,train
train,authentic,64216,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64216.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,30931,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/30931.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,414,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/414.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,51524,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51524.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51524.npy,2592.0,3888.0,1.0,2592.0,1.5,2592.0,False,10077696.0,2.0,598025.0,0.05934144074201087,large,1,,forged_large,train
train,forged,39620,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39620.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39620.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,78733.0,0.11821771771771772,large,1,,forged_large,train
train,authentic,59380,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59380.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,57390,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57390.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,46356,/content/drive/MyDrive/Scientific Image Data/train_images/forged/46356.png,/content/drive/MyDrive/Scientific Image Data/train_masks/46356.npy,211.0,1189.0,1.0,211.0,5.6350710900473935,211.0,False,250879.0,2.0,33590.0,0.13388924541312744,large,1,,forged_large,train
train,forged,41462,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41462.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41462.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,4486.0,0.002336458333333333,small,1,,forged_small,train
train,forged,10911,/content/drive/MyDrive/Scientific Image Data/train_images/forged/10911.png,/content/drive/MyDrive/Scientific Image Data/train_masks/10911.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,198.0,0.003021240234375,small,1,,forged_small,train
train,forged,40411,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40411.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40411.npy,256.0,320.0,2.0,256.0,1.25,128.0,False,81920.0,2.0,5084.0,0.062060546875,large,1,,forged_large,train
train,authentic,732,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/732.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,23391,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/23391.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,3662,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3662.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,5385,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5385.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5385.npy,319.0,1713.0,1.0,319.0,5.369905956112853,319.0,False,546447.0,2.0,2958.0,0.0054131507721700365,small,1,,forged_small,train
train,authentic,29083,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29083.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,62828,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62828.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,24386,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24386.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,59969,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59969.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,13905,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/13905.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,9807,/content/drive/MyDrive/Scientific Image Data/train_images/forged/9807.png,/content/drive/MyDrive/Scientific Image Data/train_masks/9807.npy,256.0,320.0,2.0,256.0,1.25,128.0,False,81920.0,2.0,1897.0,0.02315673828125,medium,1,,forged_medium,train
train,authentic,16184,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16184.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,26894,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26894.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26894.npy,117.0,565.0,1.0,117.0,4.829059829059829,117.0,False,66105.0,2.0,20978.0,0.31734361999848726,large,1,,forged_large,train
train,authentic,64821,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/64821.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,37768,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37768.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,1008,/content/drive/MyDrive/Scientific Image Data/train_images/forged/1008.png,/content/drive/MyDrive/Scientific Image Data/train_masks/1008.npy,158.0,1310.0,1.0,158.0,8.291139240506329,158.0,False,206980.0,2.0,12674.0,0.06123296936902116,large,1,,forged_large,train
train,forged,19121,/content/drive/MyDrive/Scientific Image Data/train_images/forged/19121.png,/content/drive/MyDrive/Scientific Image Data/train_masks/19121.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,3349.0,0.0017442708333333334,small,1,,forged_small,train
train,forged,31725,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31725.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31725.npy,538.0,381.0,1.0,538.0,0.70817843866171,538.0,False,204978.0,2.0,4738.0,0.02311467572129692,medium,1,,forged_medium,train
train,authentic,45202,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/45202.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,3678,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3678.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,16729,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16729.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,51688,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/51688.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,47185,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/47185.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,60244,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60244.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,23143,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23143.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23143.npy,2592.0,3888.0,2.0,2592.0,1.5,1296.0,False,10077696.0,2.0,421151.0,0.04179040526723569,medium,1,,forged_medium,train
train,forged,53889,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53889.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53889.npy,512.0,578.0,1.0,512.0,1.12890625,512.0,False,295936.0,2.0,477.0,0.001611834991349481,small,1,,forged_small,train
train,forged,36705,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36705.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36705.npy,360.0,360.0,1.0,360.0,1.0,360.0,False,129600.0,2.0,10143.0,0.07826388888888888,large,1,,forged_large,train
train,forged,44000,/content/drive/MyDrive/Scientific Image Data/train_images/forged/44000.png,/content/drive/MyDrive/Scientific Image Data/train_masks/44000.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,859.0,0.01048583984375,medium,1,,forged_medium,train
train,authentic,41499,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41499.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,58723,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58723.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,29380,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/29380.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,30015,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30015.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30015.npy,65.0,1181.0,1.0,65.0,18.16923076923077,65.0,False,76765.0,2.0,4542.0,0.05916758939620921,large,1,,forged_large,train
train,authentic,38481,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38481.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
