sample_source,sample_type,sample_id,image_path,mask_path,mask_height,mask_width,total_pixels,unique_values,num_unique_values,positive_pixels,positive_ratio,mask_size_group
train,forged,50573,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50573.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50573.npy,1200,1600,1920000,"[0, 1]",2,5299,0.0027598958333333334,small
train,forged,50607,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50607.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50607.npy,1200,1600,1920000,"[0, 1]",2,2052,0.00106875,small
train,forged,50632,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50632.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50632.npy,520,696,361920,"[0, 1]",2,6080,0.016799292661361626,medium
train,forged,50636,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50636.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50636.npy,1200,1600,1920000,"[0, 1]",2,3784,0.001970833333333333,small
train,forged,50664,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50664.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50664.npy,666,1000,666000,"[0, 1]",2,53350,0.0801051051051051,large
train,forged,50666,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50666.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50666.npy,256,256,65536,"[0, 1]",2,366,0.005584716796875,small
train,forged,50673,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50673.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50673.npy,512,512,262144,"[0, 1]",2,1547,0.005901336669921875,small
train,forged,50679,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50679.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50679.npy,117,603,70551,"[0, 1]",2,5898,0.08359909852447166,large
train,forged,50690,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50690.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50690.npy,223,2019,450237,"[0, 1]",2,26288,0.05838702727674536,large
train,forged,50698,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50698.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50698.npy,102,738,75276,"[0, 1]",2,5994,0.07962697274031563,large
train,forged,50720,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50720.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50720.npy,666,1000,666000,"[0, 1]",2,65344,0.09811411411411411,large
train,forged,50767,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50767.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50767.npy,159,1306,207654,"[0, 1]",2,21600,0.10401918576092924,large
train,forged,50793,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50793.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50793.npy,520,696,361920,"[0, 1]",2,8002,0.022109858532272327,medium
train,forged,5080,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5080.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5080.npy,2592,3888,10077696,"[0, 1]",2,657119,0.0652052810483666,large
train,forged,50814,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50814.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50814.npy,3888,2592,10077696,"[0, 1]",2,461553,0.0457994565424478,medium
train,forged,50848,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50848.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50848.npy,512,512,262144,"[0, 1]",2,1919,0.007320404052734375,small
train,forged,50877,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50877.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50877.npy,1200,1600,1920000,"[0, 1]",2,10822,0.005636458333333334,small
train,forged,50905,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50905.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50905.npy,344,399,137256,"[0, 1]",2,5612,0.04088710147461677,medium
train,forged,50907,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50907.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50907.npy,512,715,366080,"[0, 1]",2,11342,0.03098229895104895,medium
train,forged,50921,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50921.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50921.npy,1024,1280,1310720,"[0, 1]",2,6821,0.005204010009765625,small
train,forged,50924,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50924.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50924.npy,296,931,275576,"[0, 1]",2,7740,0.028086625830986735,medium
train,forged,50968,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50968.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50968.npy,256,320,81920,"[0, 1]",2,893,0.01090087890625,medium
train,forged,50978,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50978.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50978.npy,666,1000,666000,"[0, 1]",2,105555,0.15849099099099098,large
train,forged,50983,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50983.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50983.npy,709,1074,761466,"[0, 1]",2,3020,0.003966033939795079,small
train,forged,50989,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50989.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50989.npy,70,625,43750,"[0, 1]",2,9738,0.22258285714285714,large
train,forged,50999,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50999.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50999.npy,520,696,361920,"[0, 1]",2,4484,0.0123894783377542,medium
train,forged,51038,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51038.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51038.npy,1200,1600,1920000,"[0, 1]",2,6255,0.0032578125,small
train,forged,51045,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51045.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51045.npy,125,518,64750,"[0, 1]",2,17562,0.2712277992277992,large
train,forged,51069,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51069.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51069.npy,1024,1024,1048576,"[0, 1]",2,16610,0.015840530395507812,medium
train,forged,51085,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51085.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51085.npy,1200,1600,1920000,"[0, 1]",2,2379,0.0012390625,small
train,forged,51087,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51087.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51087.npy,107,560,59920,"[0, 1]",2,10717,0.1788551401869159,large
train,forged,51101,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51101.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51101.npy,3888,2592,10077696,"[0, 1]",2,487066,0.04833108678809125,medium
train,forged,51155,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51155.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51155.npy,666,1000,666000,"[0, 1]",2,55505,0.08334084084084084,large
train,forged,51165,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51165.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51165.npy,1912,2568,4910016,"[0, 1]",2,88131,0.01794922867868455,medium
train,forged,51168,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51168.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51168.npy,666,1000,666000,"[0, 1]",2,57145,0.0858033033033033,large
train,forged,51169,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51169.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51169.npy,512,512,262144,"[0, 1]",2,828,0.0031585693359375,small
train,forged,51177,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51177.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51177.npy,512,512,262144,"[0, 1]",2,966,0.00368499755859375,small
train,forged,51198,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51198.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51198.npy,1200,1600,1920000,"[0, 1]",2,10378,0.005405208333333333,small
train,forged,51227,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51227.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51227.npy,382,298,113836,"[0, 1]",2,1020,0.008960258617660494,small
train,forged,51234,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51234.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51234.npy,512,556,284672,"[0, 1]",2,15686,0.055102012140287766,large
train,forged,5125,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5125.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5125.npy,3888,2592,10077696,"[0, 1]",2,292395,0.029014072264136565,medium
train,forged,5126,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5126.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5126.npy,283,221,62543,"[0, 1]",2,1579,0.02524663031834098,medium
train,forged,51277,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51277.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51277.npy,256,256,65536,"[0, 1]",2,775,0.0118255615234375,medium
train,forged,5130,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5130.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5130.npy,76,799,60724,"[0, 1]",2,5274,0.08685198603517555,large
train,forged,51300,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51300.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51300.npy,520,696,361920,"[0, 1]",2,4488,0.01240053050397878,medium
train,forged,51306,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51306.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51306.npy,122,682,83204,"[0, 1]",2,4792,0.05759338493341666,large
train,forged,51313,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51313.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51313.npy,606,412,249672,"[0, 1]",2,948,0.003796981639911564,small
train,forged,51342,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51342.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51342.npy,256,256,65536,"[0, 1]",2,234,0.003570556640625,small
train,forged,51345,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51345.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51345.npy,2592,3888,10077696,"[0, 1]",2,455133,0.04516240616902911,medium
train,forged,51441,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51441.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51441.npy,520,696,361920,"[0, 1]",2,3661,0.01011549513704686,medium
train,forged,51464,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51464.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51464.npy,512,758,388096,"[0, 1]",2,181819,0.4684897551121372,large
train,forged,5151,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5151.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5151.npy,520,696,361920,"[0, 1]",2,4080,0.011273209549071617,medium
train,forged,51524,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51524.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51524.npy,2592,3888,10077696,"[0, 1]",2,598025,0.05934144074201087,large
train,forged,51552,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51552.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51552.npy,104,1131,117624,"[0, 1]",2,12978,0.11033462558661497,large
train,forged,51608,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51608.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51608.npy,1200,1600,1920000,"[0, 1]",2,3405,0.0017734375,small
train,forged,51643,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51643.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51643.npy,512,765,391680,"[0, 1]",2,48706,0.1243515114379085,large
train,forged,51668,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51668.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51668.npy,512,517,264704,"[0, 1]",2,1883,0.0071136061411992265,small
train,forged,51688,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51688.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51688.npy,1200,1600,1920000,"[0, 1]",2,2183,0.0011369791666666666,small
train,forged,51718,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51718.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51718.npy,512,512,262144,"[0, 1]",2,7991,0.030483245849609375,medium
train,forged,51742,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51742.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51742.npy,1912,2568,4910016,"[0, 1]",2,54897,0.011180615297383959,medium
train,forged,5175,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5175.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5175.npy,512,512,262144,"[0, 1]",2,19017,0.07254409790039062,large
train,forged,51771,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51771.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51771.npy,67,396,26532,"[0, 1]",2,1998,0.07530529172320218,large
train,forged,51787,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51787.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51787.npy,666,1000,666000,"[0, 1]",2,54482,0.0818048048048048,large
train,forged,51796,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51796.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51796.npy,1200,1600,1920000,"[0, 1]",2,15850,0.008255208333333333,small
train,forged,5180,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5180.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5180.npy,666,1000,666000,"[0, 1]",2,109914,0.16503603603603603,large
train,forged,51831,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51831.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51831.npy,172,196,33712,"[0, 1]",2,2142,0.06353820598006645,large
train,forged,51891,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51891.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51891.npy,666,1000,666000,"[0, 1]",2,80010,0.12013513513513513,large
train,forged,51906,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51906.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51906.npy,512,754,386048,"[0, 1]",2,6076,0.015738975464190983,medium
train,forged,51924,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51924.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51924.npy,512,589,301568,"[0, 1]",2,22145,0.0734328575976231,large
train,forged,51927,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51927.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51927.npy,512,671,343552,"[0, 1]",2,20299,0.05908566970938897,large
train,forged,5195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5195.npy,1024,1024,1048576,"[0, 1]",2,3450,0.0032901763916015625,small
train,forged,51954,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51954.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51954.npy,666,1000,666000,"[0, 1]",2,29066,0.04364264264264264,medium
train,forged,51959,/content/drive/MyDrive/Scientific Image Data/train_images/forged/51959.png,/content/drive/MyDrive/Scientific Image Data/train_masks/51959.npy,666,1000,666000,"[0, 1]",2,37184,0.05583183183183183,large
train,forged,52050,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52050.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52050.npy,512,583,298496,"[0, 1]",2,1847,0.006187687607204117,small
train,forged,52072,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52072.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52072.npy,1070,757,809990,"[0, 1]",2,24702,0.03049667279842961,medium
train,forged,52116,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52116.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52116.npy,520,696,361920,"[0, 1]",2,4479,0.012375663129973475,medium
train,forged,52188,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52188.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52188.npy,666,1000,666000,"[0, 1]",2,55468,0.08328528528528528,large
train,forged,52192,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52192.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52192.npy,364,1068,388752,"[0, 1]",2,4218,0.010850104951228547,medium
train,forged,5220,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5220.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5220.npy,68,697,47396,"[0, 1]",2,4158,0.08772892227192168,large
train,forged,52205,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52205.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52205.npy,666,1000,666000,"[0, 1]",2,49628,0.07451651651651651,large
train,forged,52207,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52207.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52207.npy,162,1134,183708,"[0, 1]",2,66096,0.35978835978835977,large
train,forged,52254,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52254.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52254.npy,512,696,356352,"[0, 1]",2,3700,0.01038299209770115,medium
train,forged,5227,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5227.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5227.npy,666,1000,666000,"[0, 1]",2,56869,0.08538888888888889,large
train,forged,52298,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52298.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52298.npy,1024,1024,1048576,"[0, 1]",2,72148,0.06880569458007812,large
train,forged,52302,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52302.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52302.npy,360,360,129600,"[0, 1]",2,3509,0.027075617283950616,medium
train,forged,5233,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5233.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5233.npy,159,428,68052,"[0, 1]",2,5250,0.07714688767413154,large
train,forged,5234,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5234.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5234.npy,666,1000,666000,"[0, 1]",2,89555,0.13446696696696697,large
train,forged,52385,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52385.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52385.npy,74,533,39442,"[0, 1]",2,10994,0.2787384006896202,large
train,forged,52396,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52396.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52396.npy,223,513,114399,"[0, 1]",2,30318,0.2650197991241182,large
train,forged,5250,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5250.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5250.npy,512,512,262144,"[0, 1]",2,6331,0.024150848388671875,medium
train,forged,52521,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52521.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52521.npy,256,256,65536,"[0, 1]",2,143,0.0021820068359375,small
train,forged,52524,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52524.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52524.npy,118,568,67024,"[0, 1]",2,11718,0.17483289567915972,large
train,forged,52559,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52559.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52559.npy,520,696,361920,"[0, 1]",2,5227,0.014442418213969938,medium
train,forged,52590,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52590.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52590.npy,201,1094,219894,"[0, 1]",2,11118,0.050560724712816175,large
train,forged,52639,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52639.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52639.npy,1024,1024,1048576,"[0, 1]",2,14106,0.013452529907226562,medium
train,forged,52644,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52644.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52644.npy,666,1000,666000,"[0, 1]",2,34024,0.051087087087087084,large
train,forged,52666,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52666.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52666.npy,256,256,65536,"[0, 1]",2,915,0.0139617919921875,medium
train,forged,52678,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52678.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52678.npy,256,256,65536,"[0, 1]",2,756,0.01153564453125,medium
train,forged,5270,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5270.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5270.npy,512,733,375296,"[0, 1]",2,13408,0.03572646657571624,medium
train,forged,52735,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52735.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52735.npy,204,858,175032,"[0, 1]",2,9900,0.05656108597285068,large
train,forged,52737,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52737.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52737.npy,198,411,81378,"[0, 1]",2,19654,0.2415149057484824,large
train,forged,52747,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52747.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52747.npy,804,744,598176,"[0, 1]",2,2000,0.003343497565933772,small
train,forged,5279,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5279.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5279.npy,1200,1600,1920000,"[0, 1]",2,6851,0.0035682291666666666,small
train,forged,52798,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52798.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52798.npy,256,256,65536,"[0, 1]",2,406,0.006195068359375,small
train,forged,52825,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52825.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52825.npy,256,320,81920,"[0, 1]",2,3918,0.0478271484375,medium
train,forged,52848,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52848.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52848.npy,97,788,76436,"[0, 1]",2,9558,0.12504578994191218,large
train,forged,52864,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52864.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52864.npy,1912,2568,4910016,"[0, 1]",2,215668,0.04392409311904483,medium
train,forged,52877,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52877.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52877.npy,2078,633,1315374,"[0, 1]",2,48296,0.03671655361897073,medium
train,forged,52927,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52927.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52927.npy,264,1157,305448,"[0, 1]",2,23264,0.07616353683769414,large
train,forged,52991,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52991.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52991.npy,512,668,342016,"[0, 1]",2,2416,0.007063997005988024,small
train,forged,52999,/content/drive/MyDrive/Scientific Image Data/train_images/forged/52999.png,/content/drive/MyDrive/Scientific Image Data/train_masks/52999.npy,666,1000,666000,"[0, 1]",2,60480,0.09081081081081081,large
train,forged,53028,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53028.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53028.npy,2592,3888,10077696,"[0, 1]",2,352790,0.03500700953868821,medium
train,forged,53102,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53102.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53102.npy,520,696,361920,"[0, 1]",2,12128,0.033510167992926616,medium
train,forged,53118,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53118.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53118.npy,520,696,361920,"[0, 1]",2,1475,0.0040754862953138815,small
train,forged,5312,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5312.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5312.npy,666,1000,666000,"[0, 1]",2,31787,0.047728228228228226,medium
train,forged,53132,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53132.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53132.npy,74,505,37370,"[0, 1]",2,5634,0.15076264383195076,large
train,forged,53137,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53137.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53137.npy,512,512,262144,"[0, 1]",2,15613,0.059558868408203125,large
train,forged,53149,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53149.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53149.npy,112,326,36512,"[0, 1]",2,1402,0.03839833479404032,medium
train,forged,53157,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53157.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53157.npy,520,696,361920,"[0, 1]",2,10888,0.030083996463306808,medium
train,forged,53177,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53177.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53177.npy,520,696,361920,"[0, 1]",2,2019,0.005578580901856764,small
train,forged,53206,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53206.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53206.npy,811,1056,856416,"[0, 1]",2,4529,0.005288317826850503,small
train,forged,53208,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53208.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53208.npy,90,642,57780,"[0, 1]",2,18450,0.31931464174454827,large
train,forged,53236,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53236.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53236.npy,1912,2568,4910016,"[0, 1]",2,33446,0.0068117904300108185,small
train,forged,53248,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53248.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53248.npy,360,360,129600,"[0, 1]",2,3792,0.02925925925925926,medium
train,forged,53296,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53296.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53296.npy,526,512,269312,"[0, 1]",2,193,0.0007166409220532319,tiny
train,forged,53356,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53356.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53356.npy,512,512,262144,"[0, 1]",2,6036,0.0230255126953125,medium
train,forged,53382,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53382.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53382.npy,1200,1600,1920000,"[0, 1]",2,3648,0.0019,small
train,forged,53398,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53398.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53398.npy,256,256,65536,"[0, 1]",2,362,0.005523681640625,small
train,forged,53404,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53404.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53404.npy,666,1000,666000,"[0, 1]",2,41591,0.06244894894894895,large
train,forged,53433,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53433.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53433.npy,256,256,65536,"[0, 1]",2,143,0.0021820068359375,small
train,forged,53464,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53464.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53464.npy,1200,1600,1920000,"[0, 1]",2,1391,0.0007244791666666667,tiny
train,forged,53495,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53495.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53495.npy,256,256,65536,"[0, 1]",2,225,0.0034332275390625,small
