sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio
train,authentic,55249,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55249.png,,666,1000,,,1.5015015015015014
train,authentic,55291,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55291.png,,512,512,,,1.0
train,authentic,55300,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55300.png,,1104,1236,,,1.1195652173913044
train,authentic,55317,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55317.png,,256,256,,,1.0
train,authentic,55380,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55380.png,,666,1000,,,1.5015015015015014
train,authentic,55490,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55490.png,,360,360,,,1.0
train,authentic,55494,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55494.png,,360,360,,,1.0
train,authentic,55497,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55497.png,,1024,1024,,,1.0
train,authentic,55536,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55536.png,,232,835,,,3.5991379310344827
train,authentic,55541,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55541.png,,850,910,,,1.0705882352941176
train,authentic,55585,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55585.png,,512,547,,,1.068359375
train,authentic,55600,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55600.png,,666,1000,,,1.5015015015015014
train,authentic,55650,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55650.png,,2592,3888,,,1.5
train,authentic,55651,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55651.png,,200,340,,,1.7
train,authentic,55655,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55655.png,,666,1000,,,1.5015015015015014
train,authentic,55667,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55667.png,,666,1000,,,1.5015015015015014
train,authentic,55674,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55674.png,,117,701,,,5.9914529914529915
train,authentic,55684,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55684.png,,3888,2592,,,0.6666666666666666
train,authentic,55695,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55695.png,,393,275,,,0.6997455470737913
train,authentic,55712,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55712.png,,512,534,,,1.04296875
train,authentic,5573,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5573.png,,256,320,,,1.25
train,authentic,55766,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55766.png,,360,360,,,1.0
train,authentic,55790,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55790.png,,568,512,,,0.9014084507042254
train,authentic,55806,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55806.png,,238,819,,,3.4411764705882355
train,authentic,55816,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55816.png,,666,1000,,,1.5015015015015014
train,authentic,55818,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55818.png,,287,560,,,1.951219512195122
train,authentic,55931,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55931.png,,520,696,,,1.3384615384615384
train,authentic,56002,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56002.png,,1200,1600,,,1.3333333333333333
train,authentic,5602,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5602.png,,256,320,,,1.25
train,authentic,56052,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56052.png,,143,883,,,6.174825174825175
train,authentic,56106,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56106.png,,256,256,,,1.0
train,authentic,56127,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56127.png,,451,665,,,1.4745011086474502
train,authentic,56145,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56145.png,,1200,1600,,,1.3333333333333333
train,authentic,56173,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56173.png,,256,256,,,1.0
train,authentic,56181,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56181.png,,205,251,,,1.224390243902439
train,authentic,56232,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56232.png,,205,382,,,1.8634146341463416
train,authentic,5626,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5626.png,,360,360,,,1.0
train,authentic,56264,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56264.png,,520,696,,,1.3384615384615384
train,authentic,56269,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56269.png,,256,320,,,1.25
train,authentic,56297,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56297.png,,512,512,,,1.0
train,authentic,56311,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56311.png,,131,541,,,4.129770992366412
train,authentic,56339,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56339.png,,256,256,,,1.0
train,authentic,56376,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56376.png,,666,1000,,,1.5015015015015014
train,authentic,56390,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56390.png,,1200,1600,,,1.3333333333333333
train,authentic,56402,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56402.png,,512,662,,,1.29296875
train,authentic,56443,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56443.png,,256,256,,,1.0
train,authentic,56452,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56452.png,,512,518,,,1.01171875
train,authentic,56472,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56472.png,,360,360,,,1.0
train,authentic,56515,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56515.png,,1200,1600,,,1.3333333333333333
train,authentic,56544,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56544.png,,810,375,,,0.46296296296296297
train,authentic,56549,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56549.png,,666,1000,,,1.5015015015015014
train,authentic,56563,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56563.png,,1200,1600,,,1.3333333333333333
train,authentic,56589,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56589.png,,666,1000,,,1.5015015015015014
train,authentic,56623,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56623.png,,1200,1600,,,1.3333333333333333
train,authentic,56723,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56723.png,,520,696,,,1.3384615384615384
train,authentic,5675,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5675.png,,256,256,,,1.0
train,authentic,56771,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56771.png,,512,512,,,1.0
train,authentic,56778,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56778.png,,256,320,,,1.25
train,authentic,56787,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56787.png,,624,734,,,1.1762820512820513
train,authentic,56793,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56793.png,,666,1000,,,1.5015015015015014
train,authentic,568,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/568.png,,360,360,,,1.0
train,authentic,56838,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56838.png,,1200,1600,,,1.3333333333333333
train,authentic,56839,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56839.png,,79,775,,,9.810126582278482
train,authentic,56859,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56859.png,,256,256,,,1.0
train,authentic,569,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/569.png,,125,434,,,3.472
train,authentic,56903,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56903.png,,666,1000,,,1.5015015015015014
train,authentic,56964,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56964.png,,256,320,,,1.25
train,authentic,56992,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56992.png,,1200,1600,,,1.3333333333333333
train,authentic,56994,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56994.png,,250,231,,,0.924
train,authentic,56997,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56997.png,,1912,2568,,,1.3430962343096233
train,authentic,57,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57.png,,256,320,,,1.25
train,authentic,57011,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57011.png,,3888,2592,,,0.6666666666666666
train,authentic,57066,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57066.png,,159,1017,,,6.39622641509434
train,authentic,57076,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57076.png,,666,1000,,,1.5015015015015014
train,authentic,57078,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57078.png,,124,609,,,4.911290322580645
train,authentic,57085,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57085.png,,512,668,,,1.3046875
train,authentic,57143,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57143.png,,512,631,,,1.232421875
train,authentic,57172,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57172.png,,311,706,,,2.270096463022508
train,authentic,57239,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57239.png,,360,360,,,1.0
train,authentic,57262,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57262.png,,256,256,,,1.0
train,authentic,57317,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57317.png,,256,256,,,1.0
train,authentic,57324,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57324.png,,106,679,,,6.40566037735849
train,authentic,57328,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57328.png,,666,1000,,,1.5015015015015014
train,authentic,5734,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5734.png,,666,1000,,,1.5015015015015014
train,authentic,57342,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57342.png,,256,256,,,1.0
train,authentic,57390,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57390.png,,256,256,,,1.0
train,authentic,57398,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57398.png,,666,1000,,,1.5015015015015014
train,authentic,57505,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57505.png,,1200,1600,,,1.3333333333333333
train,authentic,57512,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57512.png,,1912,2568,,,1.3430962343096233
train,authentic,5756,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5756.png,,86,398,,,4.627906976744186
train,authentic,57635,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57635.png,,2592,3888,,,1.5
train,authentic,57643,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57643.png,,666,1000,,,1.5015015015015014
train,authentic,57652,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57652.png,,112,1596,,,14.25
train,authentic,57664,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57664.png,,520,696,,,1.3384615384615384
train,authentic,5772,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5772.png,,512,678,,,1.32421875
train,authentic,57800,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57800.png,,512,512,,,1.0
train,authentic,57823,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57823.png,,96,593,,,6.177083333333333
train,authentic,57875,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57875.png,,666,1000,,,1.5015015015015014
train,authentic,57883,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57883.png,,1200,1600,,,1.3333333333333333
train,authentic,57892,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57892.png,,1423,1619,,,1.1377371749824314
train,authentic,5792,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5792.png,,360,360,,,1.0
train,authentic,57927,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57927.png,,512,512,,,1.0
train,authentic,57993,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57993.png,,520,696,,,1.3384615384615384
train,authentic,58055,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58055.png,,256,320,,,1.25
train,authentic,58065,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58065.png,,666,1000,,,1.5015015015015014
train,authentic,5807,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5807.png,,512,659,,,1.287109375
train,authentic,58081,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58081.png,,88,732,,,8.318181818181818
train,authentic,58090,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58090.png,,439,419,,,0.9544419134396356
train,authentic,58128,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58128.png,,131,911,,,6.9541984732824424
train,authentic,58142,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58142.png,,256,320,,,1.25
train,authentic,58197,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58197.png,,100,655,,,6.55
train,authentic,58252,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58252.png,,64,434,,,6.78125
train,authentic,58293,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58293.png,,1200,1600,,,1.3333333333333333
train,authentic,58338,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58338.png,,621,513,,,0.8260869565217391
train,authentic,58339,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58339.png,,256,320,,,1.25
train,authentic,58419,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58419.png,,666,1000,,,1.5015015015015014
train,authentic,58423,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58423.png,,256,256,,,1.0
train,authentic,58445,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58445.png,,512,640,,,1.25
train,authentic,58486,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58486.png,,1024,1024,,,1.0
train,authentic,58501,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58501.png,,666,1000,,,1.5015015015015014
train,authentic,58510,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58510.png,,256,256,,,1.0
train,authentic,58544,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58544.png,,520,696,,,1.3384615384615384
train,authentic,58579,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58579.png,,512,682,,,1.33203125
train,authentic,58588,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58588.png,,256,320,,,1.25
train,authentic,5863,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5863.png,,2592,3888,,,1.5
train,authentic,58677,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58677.png,,520,696,,,1.3384615384615384
train,authentic,58692,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58692.png,,151,211,,,1.3973509933774835
train,authentic,58697,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58697.png,,360,360,,,1.0
train,authentic,58710,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58710.png,,360,360,,,1.0
train,authentic,58718,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58718.png,,512,777,,,1.517578125
train,authentic,58723,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58723.png,,256,256,,,1.0
train,authentic,58782,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58782.png,,2592,3888,,,1.5
train,authentic,58876,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58876.png,,874,308,,,0.3524027459954233
train,authentic,58888,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58888.png,,1200,1600,,,1.3333333333333333
train,authentic,58894,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58894.png,,134,457,,,3.41044776119403
train,authentic,58910,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58910.png,,256,256,,,1.0
train,authentic,58955,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58955.png,,256,256,,,1.0
train,authentic,58975,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/58975.png,,512,512,,,1.0
train,authentic,59000,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59000.png,,67,449,,,6.701492537313433
train,authentic,59018,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59018.png,,520,512,,,0.9846153846153847
train,authentic,59028,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59028.png,,520,696,,,1.3384615384615384
train,authentic,59069,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59069.png,,512,711,,,1.388671875
train,authentic,59142,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59142.png,,512,514,,,1.00390625
train,authentic,59144,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59144.png,,1024,1280,,,1.25
train,authentic,59148,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59148.png,,360,360,,,1.0
train,authentic,5915,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5915.png,,1912,2568,,,1.3430962343096233
train,authentic,59183,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59183.png,,666,1000,,,1.5015015015015014
train,authentic,59193,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59193.png,,1602,1525,,,0.9519350811485643
train,authentic,59214,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59214.png,,2592,3888,,,1.5
train,authentic,59255,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59255.png,,928,650,,,0.7004310344827587
train,authentic,59297,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59297.png,,2592,3888,,,1.5
train,authentic,59320,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59320.png,,343,1021,,,2.9766763848396502
train,authentic,59327,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59327.png,,666,1000,,,1.5015015015015014
train,authentic,5937,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5937.png,,256,256,,,1.0
train,authentic,59375,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59375.png,,547,554,,,1.012797074954296
train,authentic,59380,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59380.png,,331,341,,,1.0302114803625377
train,authentic,59381,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59381.png,,256,256,,,1.0
train,authentic,5939,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5939.png,,360,360,,,1.0
train,authentic,59453,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59453.png,,256,320,,,1.25
train,authentic,59456,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59456.png,,360,360,,,1.0
train,authentic,59467,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59467.png,,106,616,,,5.811320754716981
train,authentic,59531,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59531.png,,256,256,,,1.0
train,authentic,59597,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59597.png,,1200,1600,,,1.3333333333333333
train,authentic,59617,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59617.png,,258,613,,,2.375968992248062
train,authentic,59645,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59645.png,,512,614,,,1.19921875
train,authentic,59651,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59651.png,,666,1000,,,1.5015015015015014
train,authentic,59655,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59655.png,,1200,1600,,,1.3333333333333333
train,authentic,59679,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59679.png,,256,256,,,1.0
train,authentic,59710,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59710.png,,256,256,,,1.0
train,authentic,59715,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59715.png,,512,522,,,1.01953125
train,authentic,598,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/598.png,,666,1000,,,1.5015015015015014
train,authentic,59840,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59840.png,,227,1161,,,5.11453744493392
train,authentic,59856,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59856.png,,1170,1090,,,0.9316239316239316
train,authentic,59910,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59910.png,,3888,2592,,,0.6666666666666666
train,authentic,59919,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59919.png,,3888,2592,,,0.6666666666666666
train,authentic,59951,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59951.png,,666,1000,,,1.5015015015015014
train,authentic,59969,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59969.png,,666,1000,,,1.5015015015015014
train,authentic,59991,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/59991.png,,1200,1600,,,1.3333333333333333
train,authentic,60033,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60033.png,,163,930,,,5.705521472392638
train,authentic,60046,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60046.png,,520,696,,,1.3384615384615384
train,authentic,60057,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60057.png,,151,477,,,3.1589403973509933
train,authentic,6006,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6006.png,,287,274,,,0.9547038327526133
train,authentic,60075,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60075.png,,203,481,,,2.3694581280788176
train,authentic,60076,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60076.png,,109,614,,,5.63302752293578
train,authentic,6011,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6011.png,,263,253,,,0.9619771863117871
train,authentic,60113,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60113.png,,1024,1024,,,1.0
train,authentic,60122,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60122.png,,520,696,,,1.3384615384615384
train,authentic,60154,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60154.png,,1200,1600,,,1.3333333333333333
train,authentic,60193,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60193.png,,666,1000,,,1.5015015015015014
train,authentic,60195,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60195.png,,256,256,,,1.0
train,authentic,60233,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60233.png,,512,512,,,1.0
train,authentic,60244,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60244.png,,529,512,,,0.9678638941398866
train,authentic,60265,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60265.png,,1024,1024,,,1.0
train,authentic,60269,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60269.png,,512,640,,,1.25
train,authentic,6030,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6030.png,,256,256,,,1.0
train,authentic,60323,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60323.png,,1200,1600,,,1.3333333333333333
train,authentic,60327,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60327.png,,512,772,,,1.5078125
train,authentic,60340,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60340.png,,821,932,,,1.1352009744214373
train,authentic,60378,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60378.png,,1200,1600,,,1.3333333333333333
train,authentic,60399,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60399.png,,1200,1600,,,1.3333333333333333
train,authentic,60408,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60408.png,,1912,2568,,,1.3430962343096233
train,authentic,60434,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60434.png,,256,320,,,1.25
train,authentic,60457,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60457.png,,3888,2592,,,0.6666666666666666
train,authentic,60501,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60501.png,,360,360,,,1.0
train,authentic,60527,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60527.png,,180,901,,,5.0055555555555555
train,authentic,60539,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60539.png,,520,696,,,1.3384615384615384
train,authentic,6060,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6060.png,,119,726,,,6.100840336134453
train,authentic,60687,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60687.png,,1024,1024,,,1.0
train,authentic,60701,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60701.png,,666,1000,,,1.5015015015015014
train,authentic,60705,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60705.png,,512,512,,,1.0
train,authentic,60760,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60760.png,,666,1000,,,1.5015015015015014
train,authentic,60829,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60829.png,,173,194,,,1.1213872832369942
train,authentic,60867,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60867.png,,3888,2592,,,0.6666666666666666
train,authentic,60927,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60927.png,,173,74,,,0.4277456647398844
train,authentic,60947,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60947.png,,2592,3888,,,1.5
train,authentic,60954,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60954.png,,222,1401,,,6.3108108108108105
train,authentic,60986,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60986.png,,157,515,,,3.2802547770700636
train,authentic,60993,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60993.png,,1912,2568,,,1.3430962343096233
train,authentic,610,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/610.png,,185,497,,,2.6864864864864866
train,authentic,61022,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61022.png,,256,320,,,1.25
train,authentic,6103,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6103.png,,209,538,,,2.574162679425837
train,authentic,61030,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61030.png,,211,344,,,1.6303317535545023
train,authentic,61072,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61072.png,,256,256,,,1.0
train,authentic,61078,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61078.png,,318,338,,,1.0628930817610063
train,authentic,6111,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6111.png,,512,640,,,1.25
train,authentic,61166,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61166.png,,512,512,,,1.0
train,authentic,6117,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6117.png,,116,757,,,6.525862068965517
train,authentic,61212,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61212.png,,398,265,,,0.6658291457286433
train,authentic,61221,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61221.png,,512,632,,,1.234375
train,authentic,61270,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61270.png,,360,360,,,1.0
train,authentic,61298,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61298.png,,2592,3888,,,1.5
train,authentic,6130,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6130.png,,666,1000,,,1.5015015015015014
train,authentic,61326,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61326.png,,512,512,,,1.0
train,authentic,61338,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61338.png,,256,320,,,1.25
train,authentic,61355,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61355.png,,363,576,,,1.5867768595041323
train,authentic,61450,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61450.png,,666,1000,,,1.5015015015015014
train,authentic,61492,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61492.png,,1200,1600,,,1.3333333333333333
train,authentic,61506,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61506.png,,666,1000,,,1.5015015015015014
train,authentic,61540,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61540.png,,256,256,,,1.0
train,authentic,61566,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61566.png,,256,320,,,1.25
train,authentic,6159,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6159.png,,256,256,,,1.0
train,authentic,61595,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/61595.png,,1912,2568,,,1.3430962343096233
train,authentic,6164,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6164.png,,512,591,,,1.154296875
